calinski_harabasz,cluster_0_fraction,cluster_1_fraction,cluster_2_fraction,confidence_mean,confident_fraction_080,confident_fraction_095,davies_bouldin,edge_accuracy,edge_balanced_accuracy,edge_latency_us_per_frame,edge_macro_f1,edge_parameter_count,extreme_separation_std,feature_count,feature_set,fit_seconds,fold,model,protocol,raw_mean_run_length,raw_median_run_length,raw_short_run_frame_fraction,raw_switches,raw_switches_per_1000,seed,silhouette,switch_reduction_fraction,task_id,temporal_mean_run_length,temporal_median_run_length,temporal_short_run_frame_fraction,temporal_switches,temporal_switches_per_1000,test_frames,thermal_mean_nominal,thermal_mean_over,thermal_mean_under,thermal_monotonic,train_frames
3195.951854067947,0.25309988161256153,0.37734438282759053,0.36955573555984794,0.987333001923312,0.9743286186055206,0.9468502710449249,1.415821886885718,,,,,,2.201761155466796,19,physical,3.5665099839679897,,gmm,holdout,8.10965133906013,3.0,0.06935011527197957,1550,99.23175416133162,42,0.21268535077605594,0.22838709677419355,holdout__physical__gmm__seed42,9.876307692307693,5.0,0.04704342949716493,1196,76.5685019206146,16049,-0.059209774047895056,2.418047851992097,-3.1029918572981097,True,64196
3143.2386793106016,0.25309988161256153,0.37734438282759053,0.36955573555984794,0.9873337441428839,0.9742663094273787,0.9467879618667829,1.4272089904297571,,,,,,2.201761155466796,19,physical,3.6328204149613157,,gmm,holdout,8.10965133906013,3.0,0.06935011527197957,1550,99.23175416133162,43,0.21376301010717225,0.22838709677419355,holdout__physical__gmm__seed43,9.876307692307693,5.0,0.04704342949716493,1196,76.5685019206146,16049,-0.059209774047895056,2.418047851992097,-3.1029918572981097,True,64196
3232.189883960418,0.25309988161256153,0.37734438282759053,0.36955573555984794,0.987333744142884,0.9742663094273787,0.9467879618667829,1.4110765437585737,,,,,,2.201761155466796,19,physical,5.116480780066922,,gmm,holdout,8.10965133906013,3.0,0.06935011527197957,1550,99.23175416133162,44,0.21414107450576825,0.22838709677419355,holdout__physical__gmm__seed44,9.876307692307693,5.0,0.04704342949716493,1196,76.5685019206146,16049,-0.059209774047895056,2.418047851992097,-3.1029918572981097,True,64196
3655.0644399932485,0.2941616300081002,0.4607763723596486,0.24506199763225123,0.7399055577255007,0.3127297650943984,0.09377531310362017,1.2943357985397543,,,,,,2.439261823489356,19,physical,2.0615072019863874,,kmeans,holdout,7.060712714474263,3.0,0.08181195090036762,1844,118.05377720870679,42,0.2813772929663186,0.6973969631236443,holdout__physical__kmeans__seed42,16.260385005065856,10.0,0.01227490809396224,558,35.723431498079385,16049,0.2718664511118359,3.2637467580370663,-2.852839210155826,True,64196
3595.0069730759747,0.2938500841173905,0.4605271356470808,0.2456227802355287,0.7396588269623222,0.3113589631752757,0.09358838556919434,1.2989038657904413,,,,,,2.438352261977273,19,physical,1.5124729649396613,,kmeans,holdout,7.066930867459269,3.0,0.08206118761293539,1842,117.9257362355954,43,0.2804855717226191,0.6948968512486428,holdout__physical__kmeans__seed43,16.194752774974774,10.0,0.012524144806530002,562,35.97951344430218,16049,0.2693588285785228,3.2597305007992414,-2.8545746908372176,True,64196
3688.0718305155483,0.29378777493924857,0.4602155897563711,0.24599663530438035,0.7396692935540832,0.3116705090659854,0.09358838556919434,1.2930592616467027,,,,,,2.4375118075348885,19,physical,1.679321026080288,,kmeans,holdout,7.066930867459269,3.0,0.08218580596921926,1842,117.9257362355954,44,0.28152991631629165,0.6948968512486428,holdout__physical__kmeans__seed44,16.194752774974774,10.0,0.012524144806530002,562,35.97951344430218,16049,0.2678470413124325,3.2574406586437816,-2.854757046293345,True,64196
1767.1060299338972,0.2864352919184996,0.25777306997320704,0.4557916381082934,0.9900261639792424,0.980123372172721,0.9590628699607452,2.1167912328003493,0.9581905414667581,0.9607034351702394,0.16926801996305585,0.9578863565426383,81,1.4560700148218966,26,physical_temporal,2.01358505198732,,anchored_gmm,holdout,10.699333333333334,6.0,0.027166801669885974,1071,68.56594110115238,42,0.2606472455877949,0.36881419234360413,holdout__physical_temporal__anchored_gmm__seed42,14.523981900452489,9.0,0.005670135210916568,676,43.27784891165173,16049,0.4165001184041681,1.3801138008059202,-2.27106350849406,True,64196
1732.1494081774147,0.2795189731447442,0.26799177518848527,0.4524892516667705,0.9900113854286878,0.9804349180634307,0.9573182129727709,2.1137305696472732,0.9594990342077389,0.9619690968085557,0.361412619240582,0.9595078412112449,81,1.4496429391533132,26,physical_temporal,1.1269020719919354,,anchored_gmm,holdout,10.917687074829932,6.0,0.027042183313602093,1041,66.64532650448143,43,0.25441373017955976,0.39000960614793456,holdout__physical_temporal__anchored_gmm__seed43,15.083646616541353,10.0,0.005171661785781045,635,40.65300896286812,16049,0.5110872017568969,1.3182850134216988,-2.316776042808434,True,64196
1787.4116430802246,0.2795189731447442,0.26799177518848527,0.4524892516667705,0.9900113854286878,0.9804349180634307,0.9573182129727709,2.1155601179699266,0.9594990342077389,0.9619690968085557,0.2616042015142739,0.9595078412112449,81,1.4496429391533132,26,physical_temporal,1.2406263259472325,,anchored_gmm,holdout,10.917687074829932,6.0,0.027042183313602093,1041,66.64532650448143,44,0.2584445451400347,0.39000960614793456,holdout__physical_temporal__anchored_gmm__seed44,15.083646616541353,10.0,0.005171661785781045,635,40.65300896286812,16049,0.5110872017568969,1.3182850134216988,-2.316776042808434,True,64196
1767.2508269185792,0.28662221945292543,0.25777306997320704,0.45560471057386753,0.990021789313818,0.9798741354601532,0.959312106673313,2.116745496603798,,,,,,1.4558599821568732,26,physical_temporal,9.355628021992743,,gmm,holdout,10.713618157543392,6.0,0.027229110848027916,1069,68.43790012804098,42,0.2606513087682104,0.36763330215154355,holdout__physical_temporal__gmm__seed42,14.523981900452489,9.0,0.005670135210916568,676,43.27784891165173,16049,0.4165001184041681,1.3808299572793314,-2.2698206833213828,True,64196
1747.74368741684,0.2864976010966415,0.25777306997320704,0.4557293289301514,0.9900239321455788,0.9799364446382952,0.959187488317029,2.1160033059999326,,,,,,1.4559236456881641,26,physical_temporal,9.645547857042402,,gmm,holdout,10.699333333333334,6.0,0.027166801669885974,1071,68.56594110115238,43,0.2577632950419927,0.36881419234360413,holdout__physical_temporal__gmm__seed43,14.523981900452489,9.0,0.005670135210916568,676,43.27784891165173,16049,0.4165001184041681,1.3802786412016048,-2.2705316392780395,True,64196
1798.1488036148387,0.2865599102747835,0.25777306997320704,0.45566701975200946,0.9900238689562104,0.9799364446382952,0.959187488317029,2.1222114298670207,,,,,,1.455899157788867,26,physical_temporal,9.10627371398732,,gmm,holdout,10.699333333333334,6.0,0.027291420026169855,1071,68.56594110115238,44,0.2620333237890925,0.36881419234360413,holdout__physical_temporal__gmm__seed44,14.523981900452489,9.0,0.005670135210916568,676,43.27784891165173,16049,0.4165001184041681,1.3805614156884,-2.2701874600089496,True,64196
3287.1967052777077,0.05371051155835255,0.4156645273848838,0.5306249610567637,0.787536637972875,0.5339896566764284,0.11396348682160883,1.0899446274310918,,,,,,1.8401844078448348,26,physical_temporal,3.4606796039734036,,kmeans,holdout,11.455389007851535,5.0,0.06922549691569568,972,62.22791293213828,42,0.3207330384801733,0.37037037037037024,holdout__physical_temporal__kmeans__seed42,15.416906820365034,9.0,0.05395974827092031,612,39.18053777208707,16049,-1.953418985821988,1.9606905304783842,-2.653675184395921,True,64196
